(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		lights_position_front_and_back_glows (76 verts)	-1	False	False	True	1	[glows (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x0 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		LightShape (20 verts)	-1	False	False	True	1	[LightShape (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
	Particles/Additive (20050 verts): 
		HeadLightFlare1 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		HeadLightFlareGroundL (4 verts)	-1	False	False	False	1	[GroundFlare_1 (UnityEngine.Material)] 	
		HeadLightFlare (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		TailLightFlareGroundR (4 verts)	-1	False	False	False	1	[GroundFlareRed (UnityEngine.Material)] 	
		GV_PositionLight (342 verts)	-1	False	False	False	1	[GV_LantTraz (UnityEngine.Material)] 	
		HeadLightFlare2 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		HeadLightFlare3 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		HeadLightFlare2 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		GV_PositionLight (342 verts)	-1	False	False	False	1	[GV_LantTraz (UnityEngine.Material)] 	
		HeadLightFlare1 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		HeadLightFlareGroundR (4 verts)	-1	False	False	False	1	[GroundFlare_1 (UnityEngine.Material)] 	
		TailLightFlareGroundL (4 verts)	-1	False	False	False	1	[GroundFlareRed (UnityEngine.Material)] 	
		TailLightFlareGroundR (4 verts)	-1	False	False	False	1	[GroundFlareRed (UnityEngine.Material)] 	
		TailLightFlareGroundR (4 verts)	-1	False	False	False	1	[GroundFlareRed (UnityEngine.Material)] 	
		HeadLightFlare2 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
		GV_PositionLight (342 verts)	-1	False	False	False	1	[GV_LantTraz (UnityEngine.Material)] 	
		HeadLightFlare2 (4 verts)	-1	False	False	False	1	[StarFlare (UnityEngine.Material)] 	
